"Genes"	"pvalue"	"foldchange"
"40"	"Pp1s102_49V6"	0.0264301947629176	1.59522473862605
"41"	"Pp1s102_59V6"	0.00137928117380102	1.85664315098445
"42"	"Pp1s102_88V2"	0.0121785851683505	0.868267354811652
"43"	"Pp1s102_93V6"	0.030738575232161	-0.566467969339767
"44"	"Pp1s103_118V6"	0.0450332347806795	-0.0818714076653961
"45"	"Pp1s103_120V6"	0.0429778828889386	-0.248497364730472
"46"	"Pp1s103_135V6"	0.0141542712002159	-2.29637948747603
"47"	"Pp1s103_155V6"	0.0125781338627816	0.529897550877852
"48"	"Pp1s103_23V6"	0.00864070564077053	0.485239768072276
"49"	"Pp1s103_24V6"	0.0107074823935748	0.68265254916931
"50"	"Pp1s103_73V6"	0.0415786965680756	2.60339204935479
"51"	"Pp1s103_79V6"	0.0428348718831851	0.0856305577667928
"52"	"Pp1s103_89V6"	0.0344048969383096	0.255750054230759
"53"	"Pp1s103_99V6"	0.0362331667628502	0.297774248922144
"54"	"Pp1s104_116V6"	0.0093020813880713	0.376285389873461
"55"	"Pp1s104_119V6"	0.0173748841463374	-0.371860053997084
"56"	"Pp1s104_132V6"	0.0148680351405338	0.911791657009084
"57"	"Pp1s104_134V6"	0.0253328034595255	-0.567375628749982
"58"	"Pp1s104_210V6"	0.00388936762569677	-0.488820994484625
"59"	"Pp1s104_31V6"	0.021839995909954	0.865697240812934
"60"	"Pp1s104_58V6"	0.0103605995127794	-0.346546002916931
"61"	"Pp1s104_70V6"	0.0475197583077459	-0.84220502639586
"62"	"Pp1s104_80V6"	0.044261404332311	-0.596169574070256
"63"	"Pp1s104_98V6"	0.00705339168292365	0.540566598513898
"64"	"Pp1s104_99V6"	0.0203768285438526	0.271583379153219
"65"	"Pp1s105_151V6"	0.0169483131935586	-0.560276432946614
"66"	"Pp1s105_171V6"	0.0179932385488799	0.559418291182316
"67"	"Pp1s105_232V6"	0.0360326154977351	-0.383592323857302
"68"	"Pp1s105_48V6"	0.0153508473711509	0.393187507129353
"69"	"Pp1s105_84V6"	0.0177359253326089	0.485982339711885
"70"	"Pp1s105_86V6"	0.0380667308544744	-0.283206305012326
"71"	"Pp1s105_8V6"	0.0409505906373203	-0.562889639135731
"72"	"Pp1s105_99V6"	0.0162690895386687	-0.760892842117945
"73"	"Pp1s1060_1V6"	0.0455893462463096	-0.784172138240262
"74"	"Pp1s106_19V6"	0.0499523421416395	0.526988827329378
"75"	"Pp1s106_211V6"	0.0293365005516166	-0.44420439689766
"76"	"Pp1s106_2V6"	0.0165612876482914	-1.4030681170241
"77"	"Pp1s106_48V6"	0.0043254385638712	-0.591758861664822
"78"	"Pp1s106_68V6"	0.0248707343083973	0.249727742742541
"79"	"Pp1s106_72V6"	0.000866504071661603	-0.826609753863494
"80"	"Pp1s106_83V6"	0.00432802497747871	-0.760788121178525
"81"	"Pp1s106_95V2"	0.0112323721747292	-2.01230903884906
"82"	"Pp1s106_95V6"	0.00818901981785409	-2.1240285948774
"83"	"Pp1s107_106V6"	0.0140725132014043	0.692844351537769
"84"	"Pp1s107_109V6"	0.0204345671590516	-0.418950720756522
"85"	"Pp1s107_136V6"	0.0163227505499232	0.363935148961104
"86"	"Pp1s107_147V6"	0.00635608806955959	-0.563037231247614
"87"	"Pp1s107_193V6"	0.0286914869852869	-0.781377831533228
"88"	"Pp1s107_194V6"	0.0435658224186934	-0.292685339513667
"89"	"Pp1s107_200V6"	0.00438871059816655	1.01987171218495
"90"	"Pp1s107_27V6"	0.0206226701419296	-0.133292554813021
"91"	"Pp1s107_32V6"	0.00123679354194962	-2.09091433862044
"92"	"Pp1s107_41V6"	0.00747736032181365	1.26403598825586
"93"	"Pp1s107_86V6"	0.0191298132752385	-1.76826855671179
"94"	"Pp1s107_96V6"	0.0184124650201623	-0.297668042554255
"95"	"Pp1s107_9V6"	0.0225722061284907	-0.282539515267542
"96"	"Pp1s108_108V6"	0.0190285242311367	0.89891722068757
"97"	"Pp1s108_171V6"	0.00938894467550293	-0.464919080852884
"98"	"Pp1s108_185V2"	0.0452680246947169	-0.410821504732027
"99"	"Pp1s108_185V6"	0.0194182859781823	-0.535463589273791
"100"	"Pp1s108_189V6"	0.01047314025734	-0.30798428833271
"101"	"Pp1s108_26V6"	0.00450579799762718	-0.152595735521592
"102"	"Pp1s108_29V6"	0.0277026111411723	-0.364622011698033
"103"	"Pp1s108_47V6"	0.00716976514702839	0.520000375027418
"104"	"Pp1s108_69V6"	0.0205598276592577	0.20746304267626
"105"	"Pp1s108_76V6"	0.0211560060604425	-1.09202273333141
"106"	"Pp1s108_7V6"	0.0120908411389228	0.575114319397105
"107"	"Pp1s108_80V6"	0.0375665302988146	0.282054200330775
"108"	"Pp1s108_81V2"	0.0438822076871858	0.203998660892966
"109"	"Pp1s108_97V6"	0.028384906569885	-0.39256730282572
"110"	"Pp1s109_100V6"	0.0252003834529081	-0.57379389964925
"111"	"Pp1s109_188V6"	0.0321608424394222	-0.71824964862048
"112"	"Pp1s109_194V6"	0.0153626703857915	-0.640952514821118
"113"	"Pp1s109_228V6"	0.0390171376028601	-0.340814904265523
"114"	"Pp1s109_232V6"	0.0477744745095577	-0.0901780241354579
"115"	"Pp1s109_268V6"	0.0237121687689858	-0.084425115083155
"116"	"Pp1s109_40V6"	0.00235638101210366	-1.94363305383661
"117"	"Pp1s109_52V6"	0.0405920006994782	0.130215282297787
"118"	"Pp1s10_107V6"	0.00172406244837938	0.402360820388735
"119"	"Pp1s10_144V6"	0.0295464678154744	-0.669123282495219
"120"	"Pp1s10_153V6"	0.00527630023561338	0.871462145216478
"121"	"Pp1s10_174V6"	0.0219112047484366	0.808787467850295
"122"	"Pp1s10_188V6"	0.033698326483542	0.766889026888594
"123"	"Pp1s10_195V6"	0.0291024545833932	-0.18891816508337
"124"	"Pp1s10_203V6"	0.0441792155745188	-0.185652828996988
"125"	"Pp1s10_251V6"	0.024114305981365	0.68618796416487
"126"	"Pp1s10_285V6"	0.0454029715612526	0.943208075495521
"127"	"Pp1s10_28V6"	0.048922793446869	-0.499355567805395
"128"	"Pp1s10_298V6"	0.0315296020978591	0.344025863145985
"129"	"Pp1s10_314V6"	0.0287869300048544	-0.32007633995528
"130"	"Pp1s10_348V6"	0.0106855743093867	-0.634331113289345
"131"	"Pp1s10_367V6"	0.000415585816512122	-0.484160924381158
"132"	"Pp1s10_36V6"	0.00758427829422858	0.795476272699602
"133"	"Pp1s10_377V6"	0.000548436227163187	1.07759074924412
"134"	"Pp1s10_378V6"	0.0261461429731081	-0.479038468319038
"135"	"Pp1s10_390V6"	0.00180822199481825	-0.697552705572235
"136"	"Pp1s10_395V6"	0.00632193297165433	-0.36964572554192
"137"	"Pp1s10_408V6"	0.0492764167875393	0.468997260581551
"138"	"Pp1s10_70V6"	0.00102491852837336	-1.55856273468427
"139"	"Pp1s10_88V6"	0.040099028545217	0.611557656648865
"140"	"Pp1s10_90V6"	0.0135764812064565	-0.757361207630641
"141"	"Pp1s10_92V6"	0.0320080942945069	0.472936459982771
"142"	"Pp1s110_112V6"	0.0215316252394867	-0.212623063347841
"143"	"Pp1s110_62V6"	0.0336669408693254	0.418109783699636
"144"	"Pp1s110_78V6"	0.00202555706688296	-1.37455263021201
"145"	"Pp1s110_89V6"	0.0418764306118617	-0.882499843234805
"146"	"Pp1s111_132V6"	0.0492431251603579	-0.661334935848418
"147"	"Pp1s111_13V6"	0.0374647136212688	-0.234779793053349
"148"	"Pp1s111_155V6"	0.0445617011020216	-2.05084437477055
"149"	"Pp1s111_18V6"	0.0102751933173765	0.649310313259571
"150"	"Pp1s111_59V6"	0.00759489671450561	0.319096703546155
"151"	"Pp1s111_5V6"	0.000996703313201117	-0.259202412710298
"152"	"Pp1s111_87V2"	0.0112305441132224	-1.44126852334033
"153"	"Pp1s111_88V6"	0.0026886785686446	-3.33866819529863
"154"	"Pp1s111_8V6"	0.044262654126109	-0.645380786171634
"155"	"Pp1s11232_1V6"	0.0235696124080826	-0.841054621542416
"156"	"Pp1s11293_1V6"	0.00303076962207963	0.97822561988915
"157"	"Pp1s112_133V6"	0.0111881828023031	-0.372539820411346
"158"	"Pp1s112_141V6"	0.0484555315419478	0.240067765434599
"159"	"Pp1s112_202V6"	0.0249443150009696	0.327542345970265
"160"	"Pp1s112_240V6"	0.0100236701558905	-0.379339127369004
"161"	"Pp1s112_242V6"	0.0342249837348876	0.879609075109128
"162"	"Pp1s112_25V6"	0.00682589878350929	0.810732804984245
"163"	"Pp1s112_42V6"	0.0169053751370916	1.00767867820544
"164"	"Pp1s112_43V6"	0.0316795987286516	0.51865108982142
"165"	"Pp1s112_47V6"	0.0225620911952264	0.44492242511445
"166"	"Pp1s1139_3V6"	0.012325276365211	0.209330845795838
"167"	"Pp1s113_117V6"	0.0497894837106769	-0.212598961203959
"168"	"Pp1s113_134V6"	0.00859757203534773	0.391418456347466
"169"	"Pp1s113_137V6"	0.0324637380585189	-0.189810510092855
"170"	"Pp1s113_187V6"	0.0111379494248041	-0.207243864052844
"171"	"Pp1s113_196V6"	0.0162295227226808	-1.19329443683694
"172"	"Pp1s113_204V6"	0.0336617078096033	-0.350276761873733
"173"	"Pp1s113_219V6"	0.0381166409084856	-1.001250894721
"174"	"Pp1s113_80V6"	0.00487110219095343	0.871199800395266
"175"	"Pp1s113_81V6"	0.00529179398829583	0.449038690352864
"176"	"Pp1s113_94V6"	0.020478334965219	0.25662833411678
"177"	"Pp1s114_133V6"	0.0181618834517878	-1.21854342201745
"178"	"Pp1s114_154V6"	0.0206058658139417	-0.965334892752796
"179"	"Pp1s114_169V6"	0.0481405077065549	0.208428312700974
"180"	"Pp1s114_172V6"	0.00179348235638334	0.759503085139569
"181"	"Pp1s114_185V6"	0.0249672562394694	-0.509777201955417
"182"	"Pp1s114_207V6"	0.00475307165457581	0.670719022976474
"183"	"Pp1s114_33V6"	0.0410941990283058	0.0788562739040195
"184"	"Pp1s114_47V6"	0.0356404812257238	-1.03797233140791
"185"	"Pp1s114_5V6"	0.0304643155751568	-0.668780764106138
"186"	"Pp1s114_66V6"	0.0483242817674473	-0.285910571500272
"187"	"Pp1s114_67V6"	0.0167925503086485	-0.876225921332434
"188"	"Pp1s114_7V6"	0.0324798998172636	-0.727007108258707
"189"	"Pp1s114_82V6"	0.00939611817493938	-0.258697247384688
"190"	"Pp1s114_85V6"	8.45375001359582e-05	-2.35998124406923
"191"	"Pp1s114_89V6"	0.0395858909622552	0.53324384147813
"192"	"Pp1s115_106V6"	0.0252177182920843	0.148388833364383
"193"	"Pp1s115_122V2"	0.0275942998520924	-0.185787070362219
"194"	"Pp1s115_12V6"	0.037346198647051	0.315780384809674
"195"	"Pp1s115_146V6"	0.0189886384162127	-1.45030559737086
"196"	"Pp1s115_157V6"	0.0407573422278712	0.84437688830193
"197"	"Pp1s115_171V6"	0.0279751207675059	-0.31596841181835
"198"	"Pp1s115_188V6"	0.0360463816993407	0.257176703428302
"199"	"Pp1s115_189V6"	0.0121267530688697	0.584856299055071
"200"	"Pp1s115_198V2"	0.0140090187435939	0.565953711889234
"201"	"Pp1s115_198V6"	0.00848409008545481	0.501499672281414
"202"	"Pp1s115_199V6"	0.035234326756661	1.18170759254816
"203"	"Pp1s115_21V6"	0.0403257515932791	-0.233566160738295
"204"	"Pp1s115_61V6"	0.0119617023736705	-0.187731510776386
"205"	"Pp1s116_161V6"	0.0337890637482122	0.535578911404675
"206"	"Pp1s116_172V6"	0.0420045409776261	0.251623591125272
"207"	"Pp1s116_195V6"	0.0418969678083428	-0.650898095073882
"208"	"Pp1s116_1V6"	0.0427602637005007	-1.37690476382656
"209"	"Pp1s116_30V6"	0.0182816828196693	-1.5941768793086
"210"	"Pp1s116_32V2"	0.00325297352666818	-0.576572628955732
"211"	"Pp1s116_32V6"	0.0312720831492485	-0.497596521009406
"212"	"Pp1s116_3V6"	0.0254039144554544	-0.49509118674737
"213"	"Pp1s116_46V6"	0.0115559058355826	-0.978508839001115
"214"	"Pp1s116_9V6"	0.00290052325128032	-0.423449294710231
"215"	"Pp1s117_116V6"	0.0108527567131767	-1.13594632539611
"216"	"Pp1s117_130V2"	0.0304098352050958	-4.05255198993512
"217"	"Pp1s117_13V6"	0.0109628361770492	-1.2411336221948
"218"	"Pp1s117_148V6"	0.0313568981551685	0.540072447524103
"219"	"Pp1s117_152V6"	0.0105833631378247	0.177751445336121
"220"	"Pp1s117_164V6"	0.0184073248648061	0.296683320823499
"221"	"Pp1s117_16V6"	0.0124438630624015	-0.528186829983362
"222"	"Pp1s117_186V6"	0.0203503276433457	0.222817849247498
"223"	"Pp1s117_231V6"	0.0146439984009357	1.20419266219948
"224"	"Pp1s117_235V6"	0.00402506454512627	-0.404461583529046
"225"	"Pp1s117_36V2"	0.043149897355416	-0.328643388866503
"226"	"Pp1s117_57V6"	0.0237980732659847	-0.741138893259921
"227"	"Pp1s117_86V6"	0.0225917381894711	0.287385781772571
"228"	"Pp1s11851_1V6"	0.00413944152710618	-0.612418099875574
"229"	"Pp1s11874_1V6"	0.0452732147971751	0.435308833342338
"230"	"Pp1s118_130V6"	0.00613548794258231	-1.05699014768349
"231"	"Pp1s118_132V6"	0.012404182491445	-0.502553529990575
"232"	"Pp1s118_139V6"	0.0113220411963758	-0.601053282018361
"233"	"Pp1s118_142V6"	0.0252638600878663	-1.29447336708288
"234"	"Pp1s118_147V6"	0.0115089451688832	-0.520724908522388
"235"	"Pp1s118_151V6"	0.018887463028977	0.306404332745654
"236"	"Pp1s118_155V6"	0.0109272692696939	-0.490180863361421
"237"	"Pp1s118_173V6"	0.00472138781939967	-0.734772834904409
"238"	"Pp1s118_209V6"	0.0163319834854039	0.384330384921412
"239"	"Pp1s118_219V6"	0.018387249379187	0.310167227690236
"240"	"Pp1s118_226V6"	0.0186347047177988	0.351235427492801
"241"	"Pp1s118_230V6"	0.0091062046591241	0.254524274950564
"242"	"Pp1s118_231V2"	0.00506082068763657	-0.945185557724937
"243"	"Pp1s118_231V6"	0.00749770612828076	-1.04541406846858
"244"	"Pp1s118_232V6"	0.025834133119641	0.707324341533944
"245"	"Pp1s118_236V6"	0.0283645531868212	0.406156559454841
"246"	"Pp1s118_27V2"	0.0243099041680366	-0.911207809533737
"247"	"Pp1s118_27V6"	0.0246252240258859	-1.01947461709326
"248"	"Pp1s118_36V6"	0.0491703717084734	-0.337953389425307
"249"	"Pp1s118_39V6"	0.022843467930956	0.169201449226598
"250"	"Pp1s118_62V6"	0.035652662676418	-0.108442072745163
"251"	"Pp1s118_75V6"	0.0297818215918846	-1.07714448446876
"252"	"Pp1s119_113V6"	0.0497273672370543	-0.312827656517983
"253"	"Pp1s119_116V6"	0.0119901698493508	-0.322195414699951
"254"	"Pp1s119_119V6"	0.0140524760757308	0.392186931796394
"255"	"Pp1s119_138V6"	0.0154047112369234	-0.908309018583077
"256"	"Pp1s119_32V6"	0.0198708457580176	-0.583285584112346
"257"	"Pp1s119_43V6"	0.0240335228596372	-1.29713581186909
"258"	"Pp1s119_66V2__2"	0.00226689525514921	-0.36821433109818
"259"	"Pp1s119_98V6"	0.0351197703524734	-0.734728399828013
"260"	"Pp1s11_119V6"	0.0286319110729063	-0.522164437343167
"261"	"Pp1s11_120V6"	0.0486499401283779	-0.831267110201054
"262"	"Pp1s11_123V6"	0.0436543659433974	-0.858358234392774
"263"	"Pp1s11_136V6"	0.0135495675407112	-0.789987137559251
"264"	"Pp1s11_13V6"	0.0400698918064099	0.456141881613842
"265"	"Pp1s11_143V6"	0.0223275925091439	-1.07040762856979
"266"	"Pp1s11_212V6"	0.0456062116830312	-0.605639281781753
"267"	"Pp1s11_213V6"	0.0108329904576004	-0.552256259352289
"268"	"Pp1s11_231V6"	0.0059022153381718	-0.502537634036223
"269"	"Pp1s11_232V6"	0.00430039051140808	-1.67217991591111
"270"	"Pp1s11_253V6"	0.0415766106476005	0.169917983408364
"271"	"Pp1s11_271V6"	0.0162553038441448	-1.69724852261428
"272"	"Pp1s11_280V2"	0.0166359319563892	-0.972988345335468
"273"	"Pp1s11_280V6"	0.00242222488536703	-1.5244405295018
"274"	"Pp1s11_285V6"	0.00310036771993038	-0.665644022001231
"275"	"Pp1s11_288V6"	0.0171026492550393	-0.728819962458983
"276"	"Pp1s11_297V6"	0.0432122493155499	0.952807171874955
"277"	"Pp1s11_299V6"	0.000383404755469902	0.426549310106811
"278"	"Pp1s11_325V6"	0.00206796701310163	0.753042703120082
"279"	"Pp1s11_340V6"	0.0293456321479678	0.233347255748139
"280"	"Pp1s11_343V6"	0.0390773953807438	-0.593659468388099
"281"	"Pp1s11_350V6"	0.0172962865559299	-2.05103105848472
"282"	"Pp1s11_376V6"	0.00577761214129217	0.340289430940452
"283"	"Pp1s11_377V6"	0.0146523576048726	0.50967930082412
"284"	"Pp1s11_41V6"	0.0121406307999686	-0.842877080371812
"285"	"Pp1s11_56V6"	0.0106466335117849	-0.458223067245289
"286"	"Pp1s11_63V6"	0.00507659152281337	0.880530358150191
"287"	"Pp1s11_79V6"	0.0331416110769263	0.254792553762719
"288"	"Pp1s11_83V6"	0.0311000598050444	-0.429116014835309
"289"	"Pp1s11_8V6"	0.014664349063421	-0.479786714752116
"290"	"Pp1s120_100V6"	0.0384333236309154	-0.146851373176126
"291"	"Pp1s120_101V6"	0.0067742596562787	-1.17815984186639
"292"	"Pp1s120_123V6"	0.0238181378728293	0.239685119667032
"293"	"Pp1s120_12V6"	0.0272159576511997	0.41639318850493
"294"	"Pp1s120_131V6"	0.0350477137956993	-0.147983180124779
"295"	"Pp1s120_137V6"	0.0358562294901	-0.558765397007061
"296"	"Pp1s120_139V6"	0.0408459308091594	0.286653475058198
"297"	"Pp1s120_164V6"	0.0287273492393989	0.150630259981966
"298"	"Pp1s120_173V6"	0.0078540580662502	0.888112163291233
"299"	"Pp1s120_175V6"	0.0404917791839002	0.397548359314133
"300"	"Pp1s120_57V6"	0.0122600410131572	0.294618272913553
"301"	"Pp1s120_60V6"	0.0372950708084475	0.55628801440141
"302"	"Pp1s120_69V6"	0.0210413754746706	-0.59203669288163
"303"	"Pp1s120_75V6"	0.0106976310343429	-0.58873476389355
"304"	"Pp1s120_82V6"	0.0114058313401847	-0.491920570022771
"305"	"Pp1s121_106V6"	0.016173856533814	-0.595581527382581
"306"	"Pp1s121_135V6"	0.0398253063215535	-0.158284183613581
"307"	"Pp1s121_147V6"	0.0499829386220522	0.738287165250313
"308"	"Pp1s121_15V6"	0.0149669556448839	2.01893391247273
"309"	"Pp1s121_168V6"	0.00639382991445774	0.657314672289148
"310"	"Pp1s121_59V6"	0.0116429702993653	0.758689207277463
"311"	"Pp1s121_60V6"	0.037531040331708	0.83604069452873
"312"	"Pp1s121_72V6"	0.031917543118477	0.458048493211214
"313"	"Pp1s121_98V6"	0.000169830714722531	-1.41704080774981
"314"	"Pp1s122_133V6"	0.0183538532123954	0.143965758988928
"315"	"Pp1s122_165V6"	0.0346635494027279	0.160686698606687
"316"	"Pp1s122_25V6"	0.0319205671814304	-0.306358411535962
"317"	"Pp1s122_27V6"	0.0344168159779082	-0.345720773464198
"318"	"Pp1s122_33V6"	0.00655068648926402	-0.774834012850396
"319"	"Pp1s122_34V6"	0.0069837687205114	-0.49494501997329
"320"	"Pp1s122_37V6"	0.0149423109141851	-0.244644195857623
"321"	"Pp1s122_54V6"	0.00451818707681394	0.297570684194104
"322"	"Pp1s122_66V6"	0.0407426041972419	0.377827171822156
"323"	"Pp1s123_143V6"	0.0190191149098217	-0.305108903178773
"324"	"Pp1s123_157V6"	0.0301369314631509	0.122689711343977
"325"	"Pp1s123_24V6"	0.0298725695157373	-0.34389852332815
"326"	"Pp1s123_30V6"	0.00837533148658678	-0.702863717933903
"327"	"Pp1s123_31V6"	0.0490908377215207	-0.835063476962329
"328"	"Pp1s123_43V6"	0.000647978450665894	0.368997409564697
"329"	"Pp1s123_79V6"	0.00502050307909932	0.677469365613698
"330"	"Pp1s123_81V6"	0.0336608807084992	0.471799488032977
"331"	"Pp1s123_90V6"	0.0258241780364796	-0.254873634794302
"332"	"Pp1s124_109V6"	0.0253047432053079	0.579263986296675
"333"	"Pp1s124_121V6"	0.0197946219788448	0.156022261024958
"334"	"Pp1s124_1V6"	0.0164342086875281	-0.695935460322936
"335"	"Pp1s124_20V6"	0.0288279710225335	-0.65535132096001
"336"	"Pp1s124_67V6"	0.044277706306294	0.3729846792511
"337"	"Pp1s124_70V6"	0.0100939451337777	-0.823198150100463
"338"	"Pp1s124_82V6"	0.0208662971172907	0.97638513437472
"339"	"Pp1s124_83V6"	0.0127799511940864	1.04266977953003
"340"	"Pp1s125_46V6"	0.0202480904848183	-1.29350652241885
"341"	"Pp1s125_50V6"	0.0184641603188485	-1.78824224849076
"342"	"Pp1s125_54V6"	0.0435669871220983	-0.399750548464363
"343"	"Pp1s125_61V6"	0.0289884592508145	0.526699718520836
"344"	"Pp1s125_69V6"	0.0305742667343269	0.257550926804843
"345"	"Pp1s125_82V6"	0.0241911421050628	-0.741246816076668
"346"	"Pp1s125_97V6"	0.0492415750420439	0.31554293493449
"347"	"Pp1s126_113V6"	0.0155792766540957	0.235071975397586
"348"	"Pp1s126_117V6"	0.049826989545175	-0.810848566161784
"349"	"Pp1s126_145V6"	0.049772581693929	-0.872176345738171
"350"	"Pp1s126_15V6"	0.0488571647374661	-0.397838368132092
"351"	"Pp1s126_162V6"	0.0426306267175318	0.315858384093003
"352"	"Pp1s126_186V6"	0.0300943299216984	0.455281092804912
"353"	"Pp1s126_196V6"	0.0175432269646667	-0.47834558768413
"354"	"Pp1s126_26V6"	0.00180159550442065	-0.607222765614283
"355"	"Pp1s126_53V6"	0.00216884732067924	1.38168465111322
"356"	"Pp1s126_82V6"	0.0105303430538344	-0.13423131163743
"357"	"Pp1s127_105V6"	0.00319781446966169	0.113022900934869
"358"	"Pp1s127_10V6"	0.00691488895413033	0.619327240081477
"359"	"Pp1s127_128V6"	0.001226866000442	0.840429041168204
"360"	"Pp1s127_12V6"	0.0320817381485296	-0.360647735812394
"361"	"Pp1s127_22V6"	0.0203793012330532	1.02328606610806
"362"	"Pp1s127_30V6"	0.0240169335349952	-0.297163427573263
"363"	"Pp1s127_31V6"	0.00662361452779605	0.340381622942139
"364"	"Pp1s127_37V6"	0.00610082291857862	0.797904024311112
"365"	"Pp1s127_81V6"	0.0338655174695219	0.787818570241432
"366"	"Pp1s128_100V6"	0.000400138016241313	-0.69407586551168
"367"	"Pp1s128_11V6"	0.0119555441186662	0.78995812445961
"368"	"Pp1s128_127V6"	0.0409063064826304	-0.235121805791676
"369"	"Pp1s128_133V6"	0.00812520305751185	-0.553560109426842
"370"	"Pp1s128_144V6"	0.0195828467392113	1.57663292732587
"371"	"Pp1s128_154V6"	0.0312754895545038	0.202767019700545
"372"	"Pp1s128_2V6"	0.0351485862949405	0.165640381340452
"373"	"Pp1s128_8V6"	0.0105107210474915	0.464887001445845
"374"	"Pp1s128_92V6"	0.030053906652032	-1.2506969677318
"375"	"Pp1s129_190V6"	0.0476181437169865	1.50619219196464
"376"	"Pp1s129_193V6"	0.00178494014099252	0.415467344479117
"377"	"Pp1s129_203V6"	0.0317522591995728	-0.209420479785647
"378"	"Pp1s129_74V2"	0.0143736223557099	-0.747260325701692
"379"	"Pp1s12_101V6"	0.0450349984460826	0.45056600776598
"380"	"Pp1s12_121V6"	0.0288718111677747	0.261453909743498
"381"	"Pp1s12_128V2"	0.00609661771824004	-0.57186554280406
"382"	"Pp1s12_128V6"	0.00164067106393892	-0.49307443089317
"383"	"Pp1s12_130V2"	0.02352849455461	0.266379127624802
"384"	"Pp1s12_130V6"	0.023480360091947	0.298974984319255
"385"	"Pp1s12_143V6"	0.0248999077019657	0.843683351603341
"386"	"Pp1s12_160V6"	0.0178696476201964	-0.526104341820044
"387"	"Pp1s12_162V6"	0.00114492275451756	-0.577123271793313
"388"	"Pp1s12_163V6"	0.00144699162651213	0.507703465487289
"389"	"Pp1s12_176V6"	0.00336287651924286	0.558252996846646
"390"	"Pp1s12_190V6"	0.0383596185250547	-0.235320139421772
"391"	"Pp1s12_199V6"	0.0032126957994822	0.76180073962075
"392"	"Pp1s12_212V6"	0.0109714817299452	-0.27902481130489
"393"	"Pp1s12_216V6"	0.00438354160767765	0.670262109107204
"394"	"Pp1s12_23V6"	0.0415301691176206	0.537952545456376
"395"	"Pp1s12_269V6"	0.0293183674473899	0.378431501155809
"396"	"Pp1s12_270V6"	0.00478083743055832	-0.360497440230711
"397"	"Pp1s12_277V6"	0.0185400854903615	-0.864180830021311
"398"	"Pp1s12_341V6"	0.00112353786255854	0.47072970497519
"399"	"Pp1s12_353V6"	0.0421916698148981	-0.446058104087603
"400"	"Pp1s12_364V6"	0.0375821972109877	0.777587163778382
"401"	"Pp1s12_369V6"	0.0229157535166625	-0.995928807943057
"402"	"Pp1s12_395V6"	0.00524265458137007	0.964124567481424
"403"	"Pp1s12_414V6"	0.00475376261187696	-0.491453542795901
"404"	"Pp1s12_42V6"	0.0461260567934209	0.915236589335576
