"Genes"	"pvalue"	"foldchange"
"78"	"Pp1s11_280V6"	0.00242222488536703	-1.5244405295018
"79"	"Pp1s11_285V6"	0.00310036771993038	-0.665644022001231
"80"	"Pp1s11_288V6"	0.0171026492550393	-0.728819962458983
"81"	"Pp1s11_343V6"	0.0390773953807438	-0.593659468388099
"82"	"Pp1s11_350V6"	0.0172962865559299	-2.05103105848472
"83"	"Pp1s11_41V6"	0.0121406307999686	-0.842877080371812
"84"	"Pp1s120_101V6"	0.0067742596562787	-1.17815984186639
"85"	"Pp1s120_69V6"	0.0210413754746706	-0.59203669288163
"86"	"Pp1s120_75V6"	0.0106976310343429	-0.58873476389355
"87"	"Pp1s121_106V6"	0.016173856533814	-0.595581527382581
"88"	"Pp1s121_98V6"	0.000169830714722531	-1.41704080774981
"89"	"Pp1s122_33V6"	0.00655068648926402	-0.774834012850396
"90"	"Pp1s123_30V6"	0.00837533148658678	-0.702863717933903
"91"	"Pp1s123_31V6"	0.0490908377215207	-0.835063476962329
"92"	"Pp1s124_1V6"	0.0164342086875281	-0.695935460322936
"93"	"Pp1s124_20V6"	0.0288279710225335	-0.65535132096001
"94"	"Pp1s124_70V6"	0.0100939451337777	-0.823198150100463
"95"	"Pp1s125_46V6"	0.0202480904848183	-1.29350652241885
"96"	"Pp1s125_50V6"	0.0184641603188485	-1.78824224849076
"97"	"Pp1s125_82V6"	0.0241911421050628	-0.741246816076668
"98"	"Pp1s126_117V6"	0.049826989545175	-0.810848566161784
"99"	"Pp1s126_145V6"	0.049772581693929	-0.872176345738171
"100"	"Pp1s126_26V6"	0.00180159550442065	-0.607222765614283
"101"	"Pp1s128_100V6"	0.000400138016241313	-0.69407586551168
"102"	"Pp1s128_92V6"	0.030053906652032	-1.2506969677318
"103"	"Pp1s129_74V2"	0.0143736223557099	-0.747260325701692
"104"	"Pp1s12_277V6"	0.0185400854903615	-0.864180830021311
"105"	"Pp1s12_369V6"	0.0229157535166625	-0.995928807943057
"106"	"Pp1s12_43V6"	0.0278209747082329	-0.792825365981485
"107"	"Pp1s12_79V6"	0.0179804095255895	-0.593402069918911
"108"	"Pp1s130_114V6"	0.000903926201897334	-0.854003802479873
"109"	"Pp1s130_116V6"	0.00543099628412568	-0.981071960243812
"110"	"Pp1s130_22V6"	0.018267823681236	-1.60512212336124
"111"	"Pp1s130_246V6"	0.0301450467075485	-0.822010196890115
"112"	"Pp1s130_270V6"	0.0133188754650184	-1.82365090313546
"113"	"Pp1s130_277V6"	0.0221876045586079	-0.767696963167223
"114"	"Pp1s130_286V2"	0.022172180500229	-0.990221062968224
"115"	"Pp1s130_286V6"	0.0262752485195188	-0.734743272773354
"116"	"Pp1s131_119V6"	0.0131429328432885	-1.47768344514292
"117"	"Pp1s132_171V6"	0.0377059557466395	-0.670478298354094
"118"	"Pp1s134_135V6"	0.020067333235523	-0.665651971287403
"119"	"Pp1s134_161V6"	0.0154008487185922	-0.940824851069399
"120"	"Pp1s134_27V6"	0.00779029085308066	-1.68274240337378
"121"	"Pp1s135_17V6"	0.0119482694328866	-0.691503478153635
"122"	"Pp1s135_44V6"	0.0487703508383585	-1.4184861124804
"123"	"Pp1s135_47V6"	0.00754398962915942	-0.884074645291646
"124"	"Pp1s135_4V6"	0.0279410466975358	-1.4699503508545
"125"	"Pp1s135_69V6"	0.0412873807612823	-0.634635478466967
"126"	"Pp1s136_189V6"	0.0135997266246513	-0.744570328699162
"127"	"Pp1s136_205V6"	0.00456086695907284	-0.93239136907445
"128"	"Pp1s136_219V6"	0.0497273247256631	-0.80787374743037
"129"	"Pp1s136_35V6"	0.0184810165178847	-0.761714758763231
"130"	"Pp1s136_74V6"	0.0358968951682419	-0.87294766479273
"131"	"Pp1s137_110V6"	0.00213552862575597	-1.17335695838505
"132"	"Pp1s137_76V6"	0.00790624883836423	-0.850928704976031
"133"	"Pp1s138_190V6"	0.0234131090757645	-0.627055141291418
"134"	"Pp1s139_64V6"	0.0218008379648657	-0.5854368605966
"135"	"Pp1s13_105V6"	0.0375977780878267	-1.22040306601635
"136"	"Pp1s13_257V6"	0.0429181985475224	-0.753826190824567
"137"	"Pp1s13_263V6"	7.21456175247097e-06	-1.44199299478987
"138"	"Pp1s13_266V6"	0.000142131312645008	-2.32504356021314
"139"	"Pp1s13_381V6"	0.00253777302859031	-1.6546805557571
"140"	"Pp1s13_382V6"	0.0313478635166863	-0.889067934431775
"141"	"Pp1s13_457V6"	0.00204093755679392	-1.43139405705324
"142"	"Pp1s140_15V6"	0.0116376463478908	-0.665110997980454
"143"	"Pp1s140_2V6"	0.00432777498231521	-1.5467243216267
"144"	"Pp1s141_4V6"	0.00552248110091345	-0.883018540903473
"145"	"Pp1s142_63V6"	0.0214997670007769	-0.871703287997384
"146"	"Pp1s142_72V6"	0.0237870462630056	-0.837140407875408
"147"	"Pp1s142_76V6"	0.00727795014755825	-0.853033123118603
"148"	"Pp1s143_156V6"	0.00998489298503732	-0.845310616440168
"149"	"Pp1s144_114V6"	0.00981856746460454	-0.591815664337931
"150"	"Pp1s144_119V6"	0.0303045846767782	-0.950561294860165
"151"	"Pp1s144_40V6"	0.0105998358144111	-1.7219971837551
"152"	"Pp1s145_104V6"	0.00657076380045445	-1.11021123618622
"153"	"Pp1s145_58V6"	0.0238355273934936	-0.66190901273667
"154"	"Pp1s146_84V6"	0.0256898811949486	-1.27379929014504
"155"	"Pp1s148_122V6"	0.0357415697708278	-0.632047936164161
"156"	"Pp1s148_12V6"	0.0425064651692391	-0.668441155911347
"157"	"Pp1s149_101V6"	0.0122470352599321	-0.898497124912765
"158"	"Pp1s149_106V6"	0.0195522502042395	-0.626143449683639
"159"	"Pp1s149_107V6"	0.0240108773345658	-0.776090069816371
"160"	"Pp1s149_140V6"	0.0219312433541268	-0.694391567472447
"161"	"Pp1s14_189V6"	0.030796775585445	-0.878180049673313
"162"	"Pp1s14_252V6"	0.0188799634583823	-0.856920177857562
"163"	"Pp1s14_376V6"	0.00301303858820469	-1.3647081673292
"164"	"Pp1s14_379V6"	0.0307218790925548	-0.743644364346467
"165"	"Pp1s14_391V6"	0.0123934488096686	-0.657121909200185
"166"	"Pp1s14_421V6"	0.00080579693869116	-0.706207392958143
"167"	"Pp1s14_428V6"	0.00340500492430959	-0.717795149957913
"168"	"Pp1s14_447V6"	0.0499052170874843	-0.729189588045925
"169"	"Pp1s14_47V6"	0.00328122811550325	-0.804521792583698
"170"	"Pp1s14_74V6"	0.0412284467355953	-1.45706757769574
"171"	"Pp1s150_6V6"	0.0175674174305105	-2.09179996728209
"172"	"Pp1s150_8V6"	0.000847649569648234	-0.961806254422482
"173"	"Pp1s154_114V6"	0.00031162053967692	-4.31767502469744
"174"	"Pp1s154_145V6"	0.00834344187671009	-0.763001315202461
"175"	"Pp1s154_1V6"	0.0261749278192394	-2.35345631454962
"176"	"Pp1s154_24V6"	0.0151068198774144	-0.735861167258403
"177"	"Pp1s155_56V6"	0.0315438956722938	-0.664720645062573
"178"	"Pp1s156_176V6"	0.0442766500974904	-0.61619234881201
"179"	"Pp1s157_18V6"	0.0198298881220411	-0.760487414110206
"180"	"Pp1s158_115V6"	0.0273929379423697	-1.02973124310982
"181"	"Pp1s158_150V6"	0.00647521004176914	-0.741276743472783
"182"	"Pp1s159_20V6"	0.00475231598858902	-1.75584433152738
"183"	"Pp1s159_6V6"	0.0412244603262959	-0.942633862248918
"184"	"Pp1s15_168V6"	0.000459185125744261	-1.43914714233443
"185"	"Pp1s15_16V6"	0.00885055600521944	-0.649722277658741
"186"	"Pp1s15_173V6"	0.0439698975355942	-1.05001792591996
"187"	"Pp1s15_175V6"	0.00612230355858657	-1.70119041916187
"188"	"Pp1s15_353V6"	0.0209892887679438	-0.921949498478588
"189"	"Pp1s1604_1V6"	0.0425015236314429	-0.655452529879371
"190"	"Pp1s160_146V6"	0.0183367910155982	-1.7061633813375
"191"	"Pp1s160_65V6"	0.00900013867165941	-0.665782359658815
"192"	"Pp1s160_9V6"	0.0139985765614288	-1.00155034168113
"193"	"Pp1s161_9V6"	0.000657049032212892	-1.03116593788571
"194"	"Pp1s162_139V6"	0.0100776531756506	-0.873413560509112
"195"	"Pp1s162_19V6"	0.0389163630714094	-0.630917248255121
"196"	"Pp1s163_43V6"	0.00210420346245148	-1.29083199635317
"197"	"Pp1s163_92V6"	0.0129805410691798	-0.889643643294136
"198"	"Pp1s163_97V6"	0.0402606791733797	-1.0850293338795
"199"	"Pp1s164_138V6"	0.0146778717482341	-0.758854814171009
"200"	"Pp1s164_37V6"	0.022417568714111	-0.597183205436259
"201"	"Pp1s164_50V6"	0.00343838943138683	-0.630508084036563
"202"	"Pp1s165_89V6"	0.0263262856234039	-0.752111925532737
"203"	"Pp1s166_34V6"	0.00559961800295859	-2.17968451073871
"204"	"Pp1s166_69V2"	0.0301151165519214	-0.725708838128698
"205"	"Pp1s167_116V6"	0.0285235294939725	-0.619837923065409
"206"	"Pp1s167_163V6"	0.0361177311744364	-0.678406717979177
"207"	"Pp1s167_21V6"	0.000250692981484453	-1.06129443342923
"208"	"Pp1s167_34V6"	0.00161096505365527	-0.672398322662955
"209"	"Pp1s169_77V6"	0.0167529723099533	-0.644994101758156
"210"	"Pp1s169_89V6"	0.0188661149637436	-1.05604919669273
"211"	"Pp1s16_10V6"	0.00564578683873201	-0.850134121997536
"212"	"Pp1s16_156V6"	0.0329033289180645	-1.04660810305713
"213"	"Pp1s16_305V6"	0.0329412446983086	-0.815738791835367
"214"	"Pp1s16_365V6"	0.0192706339535451	-0.755800719149391
"215"	"Pp1s16_412V6"	0.00275786662610627	-2.04224194029585
"216"	"Pp1s171_119V6"	0.0409447042465602	-0.696617477485489
"217"	"Pp1s172_4V2"	0.000405391078510111	-1.01166030151138
"218"	"Pp1s172_4V6"	0.0056257425222847	-0.817671399926484
"219"	"Pp1s172_6V2"	0.0239259581371641	-1.18414802305285
"220"	"Pp1s172_6V6"	0.00312084238630739	-1.48379637351507
"221"	"Pp1s172_73V6"	0.000346350317619595	-0.979865581005496
"222"	"Pp1s172_75V6"	0.0019670560975013	-0.984503745969667
"223"	"Pp1s173_56V6"	0.00862973450890914	-1.64228937472642
"224"	"Pp1s174_78V6"	0.000589107349638667	-0.800195012920788
"225"	"Pp1s174_90V6"	0.00484504053109421	-1.01162177478189
"226"	"Pp1s174_97V6"	0.0045287745039833	-0.704303745206564
"227"	"Pp1s175_105V2"	0.010436760904774	-0.769985439700774
"228"	"Pp1s175_57V6"	0.0412220848713153	-0.635203100592024
"229"	"Pp1s175_96V6"	0.00635033998322057	-0.929527417606456
"230"	"Pp1s177_54V6"	0.0165275446959321	-0.61734541996131
"231"	"Pp1s177_83V6"	0.0188381792067358	-1.13254222290214
"232"	"Pp1s178_59V6"	0.00681110438236464	-0.675681486438503
"233"	"Pp1s179_63V6"	0.00955325946117281	-2.36521939554286
"234"	"Pp1s17_157V6"	0.0182015773391076	-0.822441315721131
"235"	"Pp1s17_259V6"	0.0353490851004106	-0.902599300553889
"236"	"Pp1s17_280V6"	0.0145436553194296	-1.26780441049226
"237"	"Pp1s17_368V6"	0.0462371506529317	-0.591371372926433
"238"	"Pp1s17_372V2"	0.00484964999129281	-0.687370675714252
"239"	"Pp1s17_372V6"	0.000710315321663385	-0.747042285259273
"240"	"Pp1s180_133V6"	0.0473897980825701	-0.634439257597232
"241"	"Pp1s180_137V6"	0.014971914047464	-2.41484974715203
"242"	"Pp1s180_63V6"	0.00946760447513191	-1.97466606209508
"243"	"Pp1s181_11V6"	0.00961335849711215	-1.39370219510121
"244"	"Pp1s181_20V6"	0.0311728240645041	-0.892676053744145
"245"	"Pp1s181_27V6"	0.0266092226500486	-0.693453594139527
"246"	"Pp1s181_65V6"	0.0265187225195439	-0.697661875447732
"247"	"Pp1s183_107V6"	0.00388484563941977	-0.639459328493196
"248"	"Pp1s183_117V6"	0.00288295929863324	-0.976164387286374
"249"	"Pp1s183_11V6"	0.00366808999391606	-0.687472937881541
"250"	"Pp1s183_44V6"	0.0398706254351755	-0.774723735168606
"251"	"Pp1s184_140V6"	0.00344764298132988	-0.821874351045883
"252"	"Pp1s184_16V6"	0.00926181048441266	-1.01108334066219
"253"	"Pp1s185_21V6"	0.0240822158387826	-0.835320744658647
"254"	"Pp1s186_41V6"	0.0138839060320289	-0.614603587067782
"255"	"Pp1s187_72V6"	0.0340755953508892	-0.608716631429509
"256"	"Pp1s187_93V6"	0.0156720580497087	-0.90948965581617
"257"	"Pp1s188_107V6"	0.0166675275425773	-0.650090840894054
"258"	"Pp1s188_17V6"	0.00731733428400361	-1.60286684894514
"259"	"Pp1s188_22V6"	0.00662564341766523	-1.4291476295536
"260"	"Pp1s188_54V6"	0.030459453141478	-0.861444579478603
"261"	"Pp1s188_78V6"	0.01999995064887	-1.13750378920898
"262"	"Pp1s189_86V6"	0.0428800620845047	-0.812955856901642
"263"	"Pp1s18_125V6"	0.000111671904055853	-3.01481960955805
"264"	"Pp1s18_186V6"	0.0389544304338299	-0.840602954239657
"265"	"Pp1s18_194V6"	0.0341548495890641	-0.917643266484875
"266"	"Pp1s18_204V6"	0.00521990713992732	-1.66336198854132
"267"	"Pp1s18_305V6"	8.56034955894616e-05	-0.80347140214335
"268"	"Pp1s18_52V6"	0.000290466548943615	-3.41948513400304
"269"	"Pp1s18_91V6"	0.0103769674429776	-1.00565374505418
"270"	"Pp1s190_33V6"	0.0324655280441249	-1.00434160794506
"271"	"Pp1s191_127V6"	0.0147262903359094	-0.864532487131422
"272"	"Pp1s191_129V6"	0.0394851851216045	-1.66066301748619
"273"	"Pp1s191_44V6"	0.00698119284617909	-0.904049046799411
"274"	"Pp1s192_84V6"	0.0143529884678565	-0.786025164947146
"275"	"Pp1s194_169V6"	0.0141804576365664	-0.748112864328448
"276"	"Pp1s194_32V6"	0.0432840145074954	-1.12872092753494
"277"	"Pp1s194_44V6"	0.0289334881904547	-1.04149438271059
"278"	"Pp1s194_61V2"	0.0283386464870369	-0.679496538598432
"279"	"Pp1s195_51V6"	0.017038989377792	-1.14517763688814
"280"	"Pp1s195_55V6"	0.0154768451168059	-0.917002388300999
"281"	"Pp1s195_89V6"	0.00951200045669543	-0.810000662035751
"282"	"Pp1s196_21V6"	0.00637761499241394	-0.880993931458333
"283"	"Pp1s197_118V6"	0.00192674171104618	-0.586191056942704
"284"	"Pp1s198_130V6"	0.0416928443011219	-1.21433861161558
"285"	"Pp1s198_133V6"	0.00464146935424185	-0.62812240825915
"286"	"Pp1s198_149V6"	0.0253047385235833	-0.773389212340975
"287"	"Pp1s199_149V6"	0.024603383666947	-1.48341525342255
"288"	"Pp1s199_16V6"	0.0141089984313742	-0.656025903386324
"289"	"Pp1s199_87V6"	0.0191504158669833	-0.792280001152532
"290"	"Pp1s19_128V6"	0.0302563923350642	-2.50438975899306
"291"	"Pp1s19_224V6"	0.0185953531181665	-1.06726246038502
"292"	"Pp1s19_58V6"	0.00102723067313273	-1.1365132493053
"293"	"Pp1s1_163V6"	0.0169071686456866	-0.750657189572911
"294"	"Pp1s1_199V6"	0.000196582877464725	-1.35852434764008
"295"	"Pp1s1_246V6"	0.0149622915361239	-1.41822702729944
"296"	"Pp1s1_254V6"	0.00629067769116687	-1.31909856790459
"297"	"Pp1s1_263V6"	0.00780260024174791	-0.768893731664862
"298"	"Pp1s1_334V6"	0.0115542393521229	-1.63596944724371
"299"	"Pp1s1_356V6"	0.00953034507790629	-0.604251605902132
"300"	"Pp1s1_387V6"	0.0250423214793398	-0.883094125832987
"301"	"Pp1s1_431V6"	5.11727099585056e-05	-0.9534261770318
"302"	"Pp1s1_598V6"	0.00512764805060176	-0.775596379798538
"303"	"Pp1s1_703V6"	0.0310228844201119	-1.31992136265875
"304"	"Pp1s200_95V6"	0.0358244834180647	-0.738989839387083
"305"	"Pp1s202_102V6"	0.0235926046683036	-0.979153970153043
"306"	"Pp1s202_103V6"	0.00163143884686784	-2.18280389732207
"307"	"Pp1s202_15V6"	0.0427198570889713	-0.804890092238091
"308"	"Pp1s203_37V6"	0.0418414102041621	-1.13879930352836
"309"	"Pp1s204_123V6"	0.00962151195785737	-0.67455130803175
"310"	"Pp1s204_29V6"	0.0321830097609173	-0.747386377344172
"311"	"Pp1s207_54V6"	0.031882633647714	-0.588639361081862
"312"	"Pp1s209_117V6"	0.0461444881606294	-0.664251437809122
"313"	"Pp1s209_54V6"	0.0403474780456772	-1.39893985316545
"314"	"Pp1s20_174V6"	0.0475867517868653	-0.585900338864672
"315"	"Pp1s20_264V2"	0.0398839952300783	-0.802457100322073
"316"	"Pp1s20_264V6"	0.0261690049217714	-0.813529124958995
"317"	"Pp1s20_265V6"	0.0384260585464917	-1.13357633950752
"318"	"Pp1s20_3V6"	0.00305377713553136	-0.813458180042225
"319"	"Pp1s20_4V6"	0.0170863447474824	-0.854831314860105
"320"	"Pp1s210_111V6"	0.00889396240817886	-0.855545284304855
"321"	"Pp1s210_82V6"	0.00179719051188306	-0.990199111419095
"322"	"Pp1s210_94V6"	0.00396408776048175	-1.43577318585075
"323"	"Pp1s211_62V6"	0.0399697338148319	-0.973288884709316
"324"	"Pp1s211_70V6"	0.011730755160095	-0.665723308067051
"325"	"Pp1s212_107V6"	0.00174125432998568	-1.032679095117
"326"	"Pp1s212_108V6"	0.0192087364812602	-1.57496799093186
"327"	"Pp1s212_47V6"	0.0373363205375073	-0.647500983134443
"328"	"Pp1s212_60V2"	0.000342307269758874	-0.636269031021644
"329"	"Pp1s213_136V6"	0.0230094879207222	-1.6388326688941
"330"	"Pp1s213_24V6"	0.00102826155438619	-1.25699682827279
"331"	"Pp1s214_51V6"	0.00805415723488689	-0.63769969434733
"332"	"Pp1s214_63V6"	0.0107903460356739	-0.70629594852753
"333"	"Pp1s215_2V6"	0.016384382371407	-2.2276435471362
"334"	"Pp1s215_49V6"	0.0052683209816131	-0.755171455889654
"335"	"Pp1s215_64V6"	0.0254046199988105	-1.48009517953497
"336"	"Pp1s216_59V6"	0.018006064120785	-1.12897149586389
"337"	"Pp1s217_14V6"	0.00773338871918411	-0.901776670465225
"338"	"Pp1s217_15V2"	0.0462541092709838	-0.721861746406981
"339"	"Pp1s217_32V6"	0.00913084533811177	-0.608307732179746
"340"	"Pp1s218_24V6"	0.00435147812943966	-0.652573365296181
"341"	"Pp1s218_86V6"	0.0284730375764519	-0.629463458203029
"342"	"Pp1s219_3V6"	0.0169242044809371	-1.07130865978069
"343"	"Pp1s219_85V6"	0.0165682325764981	-0.887577021738917
"344"	"Pp1s21_154V6"	0.0216357593822745	-0.715651049144016
"345"	"Pp1s21_274V6"	0.0158416288037819	-1.98221769499256
"346"	"Pp1s21_285V6"	0.0260370024453078	-0.856867466442896
"347"	"Pp1s21_330V6"	0.0057305659953037	-1.75961979099849
"348"	"Pp1s21_400V6"	0.00590144687334546	-1.12370679424955
"349"	"Pp1s220_112V6"	0.0144970199697048	-1.41312888040996
"350"	"Pp1s220_62V6"	0.0201983696445824	-0.760669092544557
"351"	"Pp1s221_106V6"	0.0387352228389886	-0.913441735986859
"352"	"Pp1s221_43V6"	0.0428010976150634	-1.05135304943299
"353"	"Pp1s221_71V6"	0.0256728285998131	-0.929853332236373
"354"	"Pp1s221_7V6"	0.0067445495123419	-0.934115893174527
"355"	"Pp1s223_112V6"	0.011711397843419	-0.601161451385133
"356"	"Pp1s224_121V6"	0.0434197061300362	-0.884082486677955
"357"	"Pp1s224_81V6"	0.00398516839539228	-1.73819765211629
"358"	"Pp1s225_17V6"	0.0120970384050708	-0.58936093236291
"359"	"Pp1s226_102V6"	2.42961190856088e-05	-0.615094019752066
"360"	"Pp1s227_126V6"	0.0231270855452697	-0.601968183308491
"361"	"Pp1s228_76V6"	0.044803841845392	-0.633800481901047
"362"	"Pp1s229_81V6"	0.022779754691636	-1.08023780043407
"363"	"Pp1s229_88V6"	0.0449553680587983	-0.633259408173416
"364"	"Pp1s22_100V6"	0.00706598527866494	-0.765572942757101
"365"	"Pp1s22_107V6"	0.0107511630758967	-0.982658033496181
"366"	"Pp1s22_14V6"	0.023980135296272	-0.976515200085638
"367"	"Pp1s22_174V6"	0.035655646312661	-0.984680074961112
"368"	"Pp1s22_1V2"	0.027786879475377	-0.600021811121108
"369"	"Pp1s22_246V2"	0.0451184246233195	-0.600288219002076
"370"	"Pp1s22_340V6"	0.0162469327867876	-0.654426196070428
"371"	"Pp1s22_375V6"	0.0297289551422521	-1.49060140126172
"372"	"Pp1s22_56V6"	0.0111935385049915	-0.830113559814455
"373"	"Pp1s231_4V6"	0.0336312127796626	-0.97259983159182
"374"	"Pp1s232_23V6"	0.0253327345313742	-1.09299207993076
"375"	"Pp1s232_79V6"	0.00752432603019361	-0.774486755087505
"376"	"Pp1s234_45V6"	0.0249879976036336	-1.01782635666617
"377"	"Pp1s234_68V6"	0.0119102789011211	-0.763727569349886
"378"	"Pp1s235_138V6"	0.0227815614232932	-0.618154449740381
"379"	"Pp1s235_14V6"	0.0203651639798222	-0.929550191431217
"380"	"Pp1s235_50V6"	0.0236975660570008	-2.5674626633102
"381"	"Pp1s235_51V6"	0.000656302870833694	-1.80016370664586
"382"	"Pp1s236_6V6"	0.0433576347883396	-0.799210873205837
"383"	"Pp1s237_36V6"	0.00824795038634904	-0.637431653903024
"384"	"Pp1s237_71V6"	0.016960755320502	-1.7736132263709
"385"	"Pp1s238_40V6"	0.0402584211936921	-1.0272060199498
"386"	"Pp1s239_15V6"	0.0218666116258915	-0.891035281750225
"387"	"Pp1s239_60V6"	0.0235587837001918	-0.920909038001474
"388"	"Pp1s239_64V6"	0.0392161665657433	-0.641231069668111
"389"	"Pp1s23_181V6"	0.018782311422877	-1.6610242394981
"390"	"Pp1s23_199V6"	0.0261865506082225	-0.931543956999349
"391"	"Pp1s23_205V6"	0.00715646877526194	-0.927028948165649
"392"	"Pp1s23_208V6"	0.0116884866145144	-0.953416675119517
"393"	"Pp1s23_211V6"	0.00708069511240374	-0.960635848115134
"394"	"Pp1s23_224V6"	0.0236835363479235	-1.09129897661936
"395"	"Pp1s23_306V6"	0.0179287489349397	-0.746434893171703
"396"	"Pp1s23_332V6"	0.003951618057584	-2.53265099894082
"397"	"Pp1s23_338V6"	0.0171213643662178	-0.705372732421104
"398"	"Pp1s241_113V2"	0.00393667347984259	-1.29172535747284
