"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"31013"	"AT2G03430"	"GO:0045132"
"31014"	"AT2G03430"	"GO:0045132"
"31015"	"AT2G03430"	"GO:0051510"
"31016"	"AT2G03430"	"GO:0051510"
"31017"	"AT2G03430"	"GO:0051788"
"31018"	"AT2G03440"	"GO:0009408"
"31019"	"AT2G03440"	"GO:0009408"
"31020"	"AT2G03440"	"GO:0009408"
"31021"	"AT2G03440"	"GO:0009408"
"31022"	"AT2G03440"	"GO:0009409"
"31023"	"AT2G03440"	"GO:0009409"
"31024"	"AT2G03440"	"GO:0009617"
"31025"	"AT2G03440"	"GO:0009738"
"31026"	"AT2G03440"	"GO:0009738"
"31027"	"AT2G03460"	"GO:0008150"
"31028"	"AT2G03500"	"GO:0006355"
"31029"	"AT2G03500"	"GO:0006355"
"31030"	"AT2G03500"	"GO:0006355"
"31031"	"AT2G03505"	"GO:0008150"
"31032"	"AT2G03510"	"GO:0006888"
"31033"	"AT2G03510"	"GO:0008150"
"31034"	"AT2G03560"	"GO:0006511"
"31035"	"AT2G03560"	"GO:0006511"
"31036"	"AT2G03560"	"GO:0006511"
"31037"	"AT2G03560"	"GO:0006511"
"31038"	"AT2G03560"	"GO:0006511"
"31039"	"AT2G03560"	"GO:0006511"
"31040"	"AT2G03570"	"GO:0008150"
"31041"	"AT2G03580"	"GO:0008150"
"31042"	"AT2G03590"	"GO:0015720"
"31043"	"AT2G03610"	"GO:0008150"
"31044"	"AT2G03620"	"GO:0030001"
"31045"	"AT2G03630"	"GO:0008150"
"31046"	"AT2G03640"	"GO:0006913"
"31047"	"AT2G03670"	"GO:0009560"
"31048"	"AT2G03670"	"GO:0009560"
"31049"	"AT2G03680"	"GO:0000271"
"31050"	"AT2G03680"	"GO:0009825"
"31051"	"AT2G03680"	"GO:0009826"
"31052"	"AT2G03680"	"GO:0009826"
"31053"	"AT2G03680"	"GO:0009932"
"31054"	"AT2G03680"	"GO:0009932"
"31055"	"AT2G03680"	"GO:0010817"
"31056"	"AT2G03680"	"GO:0043481"
"31057"	"AT2G03680"	"GO:0043622"
"31058"	"AT2G03680"	"GO:0043622"
"31059"	"AT2G03680"	"GO:0048767"
"31060"	"AT2G03680"	"GO:0048767"
"31061"	"AT2G03680"	"GO:0051211"
"31062"	"AT2G03680"	"GO:0071472"
"31063"	"AT2G03680"	"GO:0071472"
"31064"	"AT2G03680"	"GO:0071472"
"31065"	"AT2G03680"	"GO:0071555"
"31066"	"AT2G03680"	"GO:0071555"
"31067"	"AT2G03710"	"GO:0006355"
"31068"	"AT2G03710"	"GO:0006355"
"31069"	"AT2G03710"	"GO:0006355"
"31070"	"AT2G03710"	"GO:0010048"
"31071"	"AT2G03710"	"GO:0010048"
"31072"	"AT2G03710"	"GO:0010076"
"31073"	"AT2G03710"	"GO:0010076"
"31074"	"AT2G03710"	"GO:0043481"
"31075"	"AT2G03710"	"GO:0048440"
"31076"	"AT2G03710"	"GO:0048440"
"31077"	"AT2G03710"	"GO:0048441"
"31078"	"AT2G03710"	"GO:0048442"
"31079"	"AT2G03710"	"GO:0048443"
"31080"	"AT2G03720"	"GO:0002238"
"31081"	"AT2G03720"	"GO:0010054"
"31082"	"AT2G03720"	"GO:0010054"
"31083"	"AT2G03720"	"GO:0048527"
"31084"	"AT2G03720"	"GO:0048589"
"31085"	"AT2G03720"	"GO:0048765"
"31086"	"AT2G03720"	"GO:0048765"
"31087"	"AT2G03720"	"GO:0048765"
"31088"	"AT2G03720"	"GO:0048765"
"31089"	"AT2G03720"	"GO:0048767"
"31090"	"AT2G03720"	"GO:0048767"
"31091"	"AT2G03740"	"GO:0009793"
"31092"	"AT2G03740"	"GO:0010584"
"31093"	"AT2G03740"	"GO:0010584"
"31094"	"AT2G03740"	"GO:0010584"
"31095"	"AT2G03750"	"GO:0046777"
"31096"	"AT2G03750"	"GO:0046777"
"31097"	"AT2G03750"	"GO:0046777"
"31098"	"AT2G03760"	"GO:0000165"
"31099"	"AT2G03760"	"GO:0000165"
"31100"	"AT2G03760"	"GO:0000165"
"31101"	"AT2G03760"	"GO:0006612"
"31102"	"AT2G03760"	"GO:0006612"
"31103"	"AT2G03760"	"GO:0006612"
"31104"	"AT2G03760"	"GO:0006952"
"31105"	"AT2G03760"	"GO:0006952"
"31106"	"AT2G03760"	"GO:0009595"
"31107"	"AT2G03760"	"GO:0009610"
"31108"	"AT2G03760"	"GO:0009651"
"31109"	"AT2G03760"	"GO:0009651"
"31110"	"AT2G03760"	"GO:0009697"
"31111"	"AT2G03760"	"GO:0009697"
"31112"	"AT2G03760"	"GO:0009751"
"31113"	"AT2G03760"	"GO:0009862"
"31114"	"AT2G03760"	"GO:0009862"
"31115"	"AT2G03760"	"GO:0009862"
"31116"	"AT2G03760"	"GO:0009862"
"31117"	"AT2G03760"	"GO:0009867"
"31118"	"AT2G03760"	"GO:0009867"
"31119"	"AT2G03760"	"GO:0010200"
"31120"	"AT2G03760"	"GO:0010310"
"31121"	"AT2G03760"	"GO:0010310"
"31122"	"AT2G03760"	"GO:0010363"
"31123"	"AT2G03760"	"GO:0010363"
"31124"	"AT2G03760"	"GO:0016131"
"31125"	"AT2G03760"	"GO:0031348"
"31126"	"AT2G03760"	"GO:0042742"
"31127"	"AT2G03760"	"GO:0042742"
"31128"	"AT2G03760"	"GO:0043900"
"31129"	"AT2G03760"	"GO:0050832"
"31130"	"AT2G03760"	"GO:0050832"
"31131"	"AT2G03770"	"GO:0009812"
"31132"	"AT2G03780"	"GO:0008150"
"31133"	"AT2G03800"	"GO:0009636"
"31134"	"AT2G03800"	"GO:0009644"
"31135"	"AT2G03800"	"GO:0042542"
"31136"	"AT2G03820"	"GO:0000184"
"31137"	"AT2G03820"	"GO:0000184"
"31138"	"AT2G03820"	"GO:0006611"
"31139"	"AT2G03820"	"GO:0007029"
"31140"	"AT2G03820"	"GO:0007029"
"31141"	"AT2G03820"	"GO:0009834"
"31142"	"AT2G03821"	"GO:0008150"
"31143"	"AT2G03840"	"GO:0007568"
"31144"	"AT2G03850"	"GO:0009793"
"31145"	"AT2G03880"	"GO:0009451"
"31146"	"AT2G03880"	"GO:0009451"
"31147"	"AT2G03890"	"GO:0046854"
"31148"	"AT2G03890"	"GO:0046854"
"31149"	"AT2G03930"	"GO:0008150"
"31150"	"AT2G04020"	"GO:0019953"
"31151"	"AT2G04025"	"GO:0008284"
"31152"	"AT2G04025"	"GO:0010082"
"31153"	"AT2G04025"	"GO:0030154"
"31154"	"AT2G04030"	"GO:0006457"
"31155"	"AT2G04030"	"GO:0006457"
"31156"	"AT2G04030"	"GO:0006457"
"31157"	"AT2G04030"	"GO:0009408"
"31158"	"AT2G04030"	"GO:0009408"
"31159"	"AT2G04030"	"GO:0009414"
"31160"	"AT2G04030"	"GO:0009414"
"31161"	"AT2G04030"	"GO:0009651"
"31162"	"AT2G04030"	"GO:0009651"
"31163"	"AT2G04030"	"GO:0009658"
"31164"	"AT2G04030"	"GO:0009658"
"31165"	"AT2G04030"	"GO:0009704"
"31166"	"AT2G04030"	"GO:0009704"
"31167"	"AT2G04030"	"GO:0009793"
"31168"	"AT2G04030"	"GO:0010157"
"31169"	"AT2G04030"	"GO:0045037"
"31170"	"AT2G04030"	"GO:0045037"
"31171"	"AT2G04030"	"GO:0048481"
"31172"	"AT2G04032"	"GO:0006812"
"31173"	"AT2G04032"	"GO:0006826"
"31174"	"AT2G04032"	"GO:0006833"
"31175"	"AT2G04032"	"GO:0010048"
"31176"	"AT2G04032"	"GO:0010048"
"31177"	"AT2G04032"	"GO:0010106"
"31178"	"AT2G04032"	"GO:0010106"
"31179"	"AT2G04037"	"GO:0008150"
"31180"	"AT2G04039"	"GO:0015979"
"31181"	"AT2G04039"	"GO:0015979"
"31182"	"AT2G04040"	"GO:0015691"
"31183"	"AT2G04040"	"GO:0051238"
"31184"	"AT2G04041"	"GO:0008150"
"31185"	"AT2G04063"	"GO:0008150"
"31186"	"AT2G04070"	"GO:0006810"
"31187"	"AT2G04160"	"GO:0006508"
"31188"	"AT2G04160"	"GO:0008152"
"31189"	"AT2G04160"	"GO:0009733"
"31190"	"AT2G04160"	"GO:0010102"
"31191"	"AT2G04160"	"GO:0019761"
"31192"	"AT2G04160"	"GO:0019761"
"31193"	"AT2G04220"	"GO:0008150"
"31194"	"AT2G04220"	"GO:0048446"
"31195"	"AT2G04230"	"GO:0008150"
"31196"	"AT2G04235"	"GO:0008150"
"31197"	"AT2G04240"	"GO:0006970"
"31198"	"AT2G04240"	"GO:0006970"
"31199"	"AT2G04240"	"GO:0009651"
"31200"	"AT2G04240"	"GO:0009651"
"31201"	"AT2G04240"	"GO:0009687"
"31202"	"AT2G04240"	"GO:0009687"
"31203"	"AT2G04240"	"GO:0009739"
"31204"	"AT2G04240"	"GO:0009739"
"31205"	"AT2G04240"	"GO:0010200"
"31206"	"AT2G04270"	"GO:0009658"
"31207"	"AT2G04270"	"GO:0009658"
"31208"	"AT2G04270"	"GO:0009902"
"31209"	"AT2G04270"	"GO:0009902"
"31210"	"AT2G04270"	"GO:0010027"
"31211"	"AT2G04270"	"GO:0010027"
"31212"	"AT2G04270"	"GO:0010239"
"31213"	"AT2G04270"	"GO:0010239"
"31214"	"AT2G04270"	"GO:0016556"
"31215"	"AT2G04270"	"GO:0016556"
"31216"	"AT2G04270"	"GO:0034660"
"31217"	"AT2G04270"	"GO:0034660"
"31218"	"AT2G04270"	"GO:0042793"
"31219"	"AT2G04270"	"GO:0042793"
"31220"	"AT2G04270"	"GO:0042793"
"31221"	"AT2G04270"	"GO:0042793"
"31222"	"AT2G04270"	"GO:1901259"
"31223"	"AT2G04270"	"GO:1901259"
"31224"	"AT2G04280"	"GO:0007020"
"31225"	"AT2G04280"	"GO:0007020"
"31226"	"AT2G04280"	"GO:0008150"
"31227"	"AT2G04305"	"GO:0009697"
"31228"	"AT2G04305"	"GO:0009697"
"31229"	"AT2G04305"	"GO:0009863"
"31230"	"AT2G04305"	"GO:0009863"
"31231"	"AT2G04305"	"GO:0030968"
"31232"	"AT2G04305"	"GO:0030968"
"31233"	"AT2G04305"	"GO:0030968"
"31234"	"AT2G04305"	"GO:0031348"
"31235"	"AT2G04305"	"GO:0045087"
"31236"	"AT2G04340"	"GO:0008150"
"31237"	"AT2G04350"	"GO:0001676"
"31238"	"AT2G04350"	"GO:0001676"
"31239"	"AT2G04350"	"GO:0006631"
"31240"	"AT2G04350"	"GO:0006631"
"31241"	"AT2G04350"	"GO:0006633"
"31242"	"AT2G04350"	"GO:0006633"
"31243"	"AT2G04370"	"GO:0008150"
"31244"	"AT2G04380"	"GO:0008150"
"31245"	"AT2G04390"	"GO:0000028"
"31246"	"AT2G04390"	"GO:0000028"
"31247"	"AT2G04390"	"GO:0006412"
"31248"	"AT2G04390"	"GO:0006412"
"31249"	"AT2G04390"	"GO:0006412"
"31250"	"AT2G04390"	"GO:0006414"
"31251"	"AT2G04390"	"GO:0006414"
"31252"	"AT2G04390"	"GO:0006414"
"31253"	"AT2G04400"	"GO:0000162"
"31254"	"AT2G04400"	"GO:0000162"
"31255"	"AT2G04400"	"GO:0006569"
"31256"	"AT2G04400"	"GO:0006569"
"31257"	"AT2G04400"	"GO:0009627"
"31258"	"AT2G04400"	"GO:0009627"
"31259"	"AT2G04400"	"GO:0009684"
"31260"	"AT2G04400"	"GO:0009684"
"31261"	"AT2G04400"	"GO:0034976"
"31262"	"AT2G04400"	"GO:0034976"
"31263"	"AT2G04400"	"GO:0042742"
"31264"	"AT2G04400"	"GO:0042742"
"31265"	"AT2G04410"	"GO:0008150"
"31266"	"AT2G04430"	"GO:0009627"
"31267"	"AT2G04430"	"GO:0009627"
"31268"	"AT2G04430"	"GO:0009697"
"31269"	"AT2G04430"	"GO:0009697"
"31270"	"AT2G04430"	"GO:0009863"
"31271"	"AT2G04430"	"GO:0009863"
"31272"	"AT2G04430"	"GO:0031348"
"31273"	"AT2G04430"	"GO:0045087"
"31274"	"AT2G04440"	"GO:0008152"
"31275"	"AT2G04450"	"GO:0000165"
"31276"	"AT2G04450"	"GO:0000165"
"31277"	"AT2G04450"	"GO:0000165"
"31278"	"AT2G04450"	"GO:0006612"
"31279"	"AT2G04450"	"GO:0006612"
"31280"	"AT2G04450"	"GO:0006612"
"31281"	"AT2G04450"	"GO:0009595"
"31282"	"AT2G04450"	"GO:0009627"
"31283"	"AT2G04450"	"GO:0009627"
"31284"	"AT2G04450"	"GO:0009697"
"31285"	"AT2G04450"	"GO:0009697"
"31286"	"AT2G04450"	"GO:0009862"
"31287"	"AT2G04450"	"GO:0009862"
"31288"	"AT2G04450"	"GO:0009862"
"31289"	"AT2G04450"	"GO:0009862"
"31290"	"AT2G04450"	"GO:0009867"
"31291"	"AT2G04450"	"GO:0009867"
"31292"	"AT2G04450"	"GO:0010200"
"31293"	"AT2G04450"	"GO:0010310"
"31294"	"AT2G04450"	"GO:0010310"
"31295"	"AT2G04450"	"GO:0010363"
"31296"	"AT2G04450"	"GO:0010363"
"31297"	"AT2G04450"	"GO:0031348"
"31298"	"AT2G04450"	"GO:0034976"
"31299"	"AT2G04450"	"GO:0034976"
"31300"	"AT2G04450"	"GO:0042742"
"31301"	"AT2G04450"	"GO:0042742"
"31302"	"AT2G04450"	"GO:0043900"
"31303"	"AT2G04450"	"GO:0045088"
"31304"	"AT2G04450"	"GO:0050832"
"31305"	"AT2G04450"	"GO:0050832"
"31306"	"AT2G04450"	"GO:0051707"
"31307"	"AT2G04450"	"GO:0080151"
"31308"	"AT2G04450"	"GO:0080151"
"31309"	"AT2G04480"	"GO:0008150"
"31310"	"AT2G04495"	"GO:0008150"
"31311"	"AT2G04515"	"GO:0008150"
"31312"	"AT2G04520"	"GO:0006413"
"31313"	"AT2G04520"	"GO:0006413"
"31314"	"AT2G04520"	"GO:0006413"
"31315"	"AT2G04530"	"GO:0006364"
"31316"	"AT2G04530"	"GO:0006364"
"31317"	"AT2G04530"	"GO:0006399"
"31318"	"AT2G04530"	"GO:0006399"
"31319"	"AT2G04530"	"GO:0008033"
"31320"	"AT2G04530"	"GO:0008033"
"31321"	"AT2G04530"	"GO:0009658"
"31322"	"AT2G04530"	"GO:0009658"
"31323"	"AT2G04530"	"GO:0016556"
"31324"	"AT2G04530"	"GO:0016556"
"31325"	"AT2G04530"	"GO:0042780"
"31326"	"AT2G04530"	"GO:0042780"
"31327"	"AT2G04540"	"GO:0000038"
"31328"	"AT2G04540"	"GO:0000038"
"31329"	"AT2G04540"	"GO:0009409"
"31330"	"AT2G04540"	"GO:0009409"
"31331"	"AT2G04540"	"GO:0042335"
"31332"	"AT2G04550"	"GO:0006470"
"31333"	"AT2G04550"	"GO:0006470"
"31334"	"AT2G04550"	"GO:0006470"
"31335"	"AT2G04550"	"GO:0006661"
"31336"	"AT2G04550"	"GO:0006661"
"31337"	"AT2G04550"	"GO:0009733"
"31338"	"AT2G04550"	"GO:0009737"
"31339"	"AT2G04550"	"GO:0043407"
"31340"	"AT2G04550"	"GO:0043407"
"31341"	"AT2G04550"	"GO:0043407"
"31342"	"AT2G04550"	"GO:0043407"
"31343"	"AT2G04550"	"GO:0043407"
"31344"	"AT2G04550"	"GO:0043407"
"31345"	"AT2G04550"	"GO:0043407"
"31346"	"AT2G04550"	"GO:0043407"
"31347"	"AT2G04560"	"GO:0019243"
"31348"	"AT2G04560"	"GO:0019243"
"31349"	"AT2G04560"	"GO:2001289"
"31350"	"AT2G04560"	"GO:2001289"
"31351"	"AT2G04620"	"GO:0006812"
"31352"	"AT2G04622"	"GO:0008150"
"31353"	"AT2G04630"	"GO:0000394"
"31354"	"AT2G04630"	"GO:0000394"
"31355"	"AT2G04630"	"GO:0006351"
"31356"	"AT2G04630"	"GO:0006366"
"31357"	"AT2G04650"	"GO:0009058"
"31358"	"AT2G04650"	"GO:0009853"
"31359"	"AT2G04650"	"GO:0009853"
"31360"	"AT2G04650"	"GO:0019252"
"31361"	"AT2G04650"	"GO:0019252"
"31362"	"AT2G04660"	"GO:0006511"
"31363"	"AT2G04660"	"GO:0006511"
"31364"	"AT2G04660"	"GO:0006511"
"31365"	"AT2G04660"	"GO:0007267"
"31366"	"AT2G04660"	"GO:0007276"
"31367"	"AT2G04660"	"GO:0009561"
"31368"	"AT2G04660"	"GO:0009616"
"31369"	"AT2G04660"	"GO:0009616"
"31370"	"AT2G04660"	"GO:0010267"
"31371"	"AT2G04660"	"GO:0010267"
"31372"	"AT2G04660"	"GO:0032875"
"31373"	"AT2G04660"	"GO:0032875"
"31374"	"AT2G04660"	"GO:0032875"
"31375"	"AT2G04660"	"GO:0035196"
"31376"	"AT2G04660"	"GO:0035196"
"31377"	"AT2G04660"	"GO:0051302"
"31378"	"AT2G04660"	"GO:0051510"
"31379"	"AT2G04660"	"GO:0051510"
"31380"	"AT2G04675"	"GO:0008150"
"31381"	"AT2G04680"	"GO:0016132"
"31382"	"AT2G04680"	"GO:0048765"
"31383"	"AT2G04680"	"GO:0048765"
"31384"	"AT2G04690"	"GO:0006661"
"31385"	"AT2G04690"	"GO:0006661"
"31386"	"AT2G04700"	"GO:0000023"
"31387"	"AT2G04700"	"GO:0000023"
"31388"	"AT2G04700"	"GO:0019252"
"31389"	"AT2G04700"	"GO:0019252"
"31390"	"AT2G04700"	"GO:0043085"
"31391"	"AT2G04740"	"GO:0009954"
"31392"	"AT2G04740"	"GO:0010227"
"31393"	"AT2G04740"	"GO:0048439"
"31394"	"AT2G04750"	"GO:0008150"
"31395"	"AT2G04750"	"GO:0030048"
"31396"	"AT2G04750"	"GO:0051645"
"31397"	"AT2G04750"	"GO:0051646"
"31398"	"AT2G04750"	"GO:0060151"
"31399"	"AT2G04780"	"GO:0006084"
"31400"	"AT2G04780"	"GO:0006084"
"31401"	"AT2G04780"	"GO:0009664"
"31402"	"AT2G04780"	"GO:0009664"
"31403"	"AT2G04780"	"GO:0009832"
"31404"	"AT2G04780"	"GO:0010075"
"31405"	"AT2G04780"	"GO:0016126"
"31406"	"AT2G04780"	"GO:0016132"
"31407"	"AT2G04790"	"GO:0008150"
"31408"	"AT2G04790"	"GO:0009965"
"31409"	"AT2G04790"	"GO:0030154"
"31410"	"AT2G04790"	"GO:0045893"
"31411"	"AT2G04790"	"GO:0045893"
"31412"	"AT2G04790"	"GO:0045893"
"31413"	"AT2G04795"	"GO:0006979"
"31414"	"AT2G04800"	"GO:0006826"
"31415"	"AT2G04800"	"GO:0010106"
"31416"	"AT2G04800"	"GO:0010106"
"31417"	"AT2G04800"	"GO:0010167"
"31418"	"AT2G04800"	"GO:0015706"
"31419"	"AT2G04810"	"GO:0008150"
"31420"	"AT2G04830"	"GO:0008150"
"31421"	"AT2G04840"	"GO:0008150"
"31422"	"AT2G04842"	"GO:0006435"
"31423"	"AT2G04842"	"GO:0006435"
"31424"	"AT2G04842"	"GO:0006435"
"31425"	"AT2G04842"	"GO:0009793"
"31426"	"AT2G04845"	"GO:0008152"
"31427"	"AT2G04860"	"GO:0008150"
"31428"	"AT2G04865"	"GO:0008150"
"31429"	"AT2G04870"	"GO:0008150"
"31430"	"AT2G04880"	"GO:0006355"
"31431"	"AT2G04880"	"GO:0006355"
"31432"	"AT2G04880"	"GO:0006355"
"31433"	"AT2G04880"	"GO:0009863"
"31434"	"AT2G04880"	"GO:0009863"
"31435"	"AT2G04880"	"GO:0045893"
"31436"	"AT2G04880"	"GO:0045893"
"31437"	"AT2G04880"	"GO:0045893"
"31438"	"AT2G04890"	"GO:0006355"
"31439"	"AT2G04890"	"GO:0006355"
"31440"	"AT2G04890"	"GO:0006355"
"31441"	"AT2G04890"	"GO:0006487"
"31442"	"AT2G04890"	"GO:0006487"
"31443"	"AT2G04890"	"GO:0006487"
"31444"	"AT2G04910"	"GO:0008150"
"31445"	"AT2G04920"	"GO:0006511"
"31446"	"AT2G04920"	"GO:0006511"
"31447"	"AT2G04920"	"GO:0006511"
"31448"	"AT2G04920"	"GO:0006511"
"31449"	"AT2G04920"	"GO:0006511"
"31450"	"AT2G04920"	"GO:0006511"
"31451"	"AT2G05070"	"GO:0015979"
"31452"	"AT2G05070"	"GO:0015979"
"31453"	"AT2G05100"	"GO:0009637"
"31454"	"AT2G05100"	"GO:0010114"
"31455"	"AT2G05100"	"GO:0010218"
"31456"	"AT2G05100"	"GO:0015979"
"31457"	"AT2G05100"	"GO:0015979"
"31458"	"AT2G05120"	"GO:0009560"
"31459"	"AT2G05120"	"GO:0009560"
"31460"	"AT2G05140"	"GO:0006189"
"31461"	"AT2G05140"	"GO:0006189"
"31462"	"AT2G05160"	"GO:0008150"
"31463"	"AT2G05170"	"GO:0006816"
"31464"	"AT2G05170"	"GO:0007030"
"31465"	"AT2G05170"	"GO:0007030"
"31466"	"AT2G05170"	"GO:0007033"
"31467"	"AT2G05170"	"GO:0007033"
"31468"	"AT2G05170"	"GO:0009651"
"31469"	"AT2G05170"	"GO:0009651"
"31470"	"AT2G05185"	"GO:0008150"
"31471"	"AT2G05185"	"GO:0008150"
"31472"	"AT2G05210"	"GO:0000723"
"31473"	"AT2G05210"	"GO:0000723"
"31474"	"AT2G05210"	"GO:0000723"
"31475"	"AT2G05210"	"GO:0000723"
"31476"	"AT2G05210"	"GO:0032206"
"31477"	"AT2G05210"	"GO:0032206"
"31478"	"AT2G05210"	"GO:0032206"
"31479"	"AT2G05210"	"GO:0032206"
"31480"	"AT2G05210"	"GO:0032212"
"31481"	"AT2G05210"	"GO:0032212"
"31482"	"AT2G05210"	"GO:0032212"
"31483"	"AT2G05210"	"GO:0032212"
"31484"	"AT2G05220"	"GO:0000028"
"31485"	"AT2G05220"	"GO:0000028"
"31486"	"AT2G05220"	"GO:0006412"
"31487"	"AT2G05220"	"GO:0006412"
"31488"	"AT2G05220"	"GO:0006412"
"31489"	"AT2G05220"	"GO:0006414"
"31490"	"AT2G05220"	"GO:0006414"
"31491"	"AT2G05220"	"GO:0006414"
"31492"	"AT2G05230"	"GO:0006457"
"31493"	"AT2G05230"	"GO:0006457"
"31494"	"AT2G05230"	"GO:0006457"
"31495"	"AT2G05250"	"GO:0006457"
"31496"	"AT2G05250"	"GO:0006457"
"31497"	"AT2G05250"	"GO:0006457"
"31498"	"AT2G05260"	"GO:0006629"
"31499"	"AT2G05270"	"GO:0008150"
"31500"	"AT2G05310"	"GO:0008150"
"31501"	"AT2G05320"	"GO:0042732"
"31502"	"AT2G05350"	"GO:0008150"
"31503"	"AT2G05360"	"GO:0008150"
"31504"	"AT2G05370"	"GO:0008150"
"31505"	"AT2G05380"	"GO:0008150"
"31506"	"AT2G05380"	"GO:0009684"
"31507"	"AT2G05380"	"GO:0009684"
"31508"	"AT2G05380"	"GO:0019344"
"31509"	"AT2G05380"	"GO:0019344"
"31510"	"AT2G05380"	"GO:0019761"
"31511"	"AT2G05380"	"GO:0019761"
"31512"	"AT2G05410"	"GO:0008150"
"31513"	"AT2G05420"	"GO:0008150"
"31514"	"AT2G05440"	"GO:0008150"
"31515"	"AT2G05500"	"GO:0008150"
"31516"	"AT2G05510"	"GO:0008150"
"31517"	"AT2G05520"	"GO:0006569"
"31518"	"AT2G05520"	"GO:0006569"
"31519"	"AT2G05520"	"GO:0009269"
"31520"	"AT2G05520"	"GO:0009269"
"31521"	"AT2G05520"	"GO:0009269"
"31522"	"AT2G05520"	"GO:0009269"
"31523"	"AT2G05520"	"GO:0009409"
"31524"	"AT2G05520"	"GO:0009409"
"31525"	"AT2G05520"	"GO:0009627"
"31526"	"AT2G05520"	"GO:0009627"
"31527"	"AT2G05520"	"GO:0009651"
"31528"	"AT2G05520"	"GO:0009651"
"31529"	"AT2G05520"	"GO:0009684"
"31530"	"AT2G05520"	"GO:0009684"
"31531"	"AT2G05520"	"GO:0009723"
"31532"	"AT2G05520"	"GO:0009737"
"31533"	"AT2G05520"	"GO:0009737"
"31534"	"AT2G05520"	"GO:0009751"
"31535"	"AT2G05520"	"GO:0019344"
"31536"	"AT2G05520"	"GO:0019344"
"31537"	"AT2G05520"	"GO:0019761"
"31538"	"AT2G05520"	"GO:0019761"
"31539"	"AT2G05520"	"GO:0031347"
"31540"	"AT2G05530"	"GO:0008150"
"31541"	"AT2G05590"	"GO:0006623"
"31542"	"AT2G05590"	"GO:0008150"
"31543"	"AT2G05590"	"GO:0016192"
"31544"	"AT2G05600"	"GO:0006863"
"31545"	"AT2G05600"	"GO:0008150"
"31546"	"AT2G05620"	"GO:0009414"
"31547"	"AT2G05620"	"GO:0009414"
"31548"	"AT2G05620"	"GO:0009637"
"31549"	"AT2G05620"	"GO:0009644"
"31550"	"AT2G05620"	"GO:0009644"
"31551"	"AT2G05620"	"GO:0009744"
"31552"	"AT2G05620"	"GO:0009773"
"31553"	"AT2G05620"	"GO:0009773"
"31554"	"AT2G05620"	"GO:0009773"
"31555"	"AT2G05620"	"GO:0009773"
"31556"	"AT2G05620"	"GO:0009773"
"31557"	"AT2G05620"	"GO:0009773"
"31558"	"AT2G05620"	"GO:0009773"
"31559"	"AT2G05620"	"GO:0009773"
"31560"	"AT2G05620"	"GO:0009773"
"31561"	"AT2G05620"	"GO:0010114"
"31562"	"AT2G05620"	"GO:0010117"
"31563"	"AT2G05620"	"GO:0010155"
"31564"	"AT2G05620"	"GO:0010218"
"31565"	"AT2G05620"	"GO:0071484"
"31566"	"AT2G05620"	"GO:0071484"
"31567"	"AT2G05630"	"GO:0006914"
"31568"	"AT2G05630"	"GO:0006914"
"31569"	"AT2G05632"	"GO:0008150"
"31570"	"AT2G05635"	"GO:0008150"
"31571"	"AT2G05642"	"GO:0008150"
"31572"	"AT2G05645"	"GO:0008150"
"31573"	"AT2G05710"	"GO:0000302"
"31574"	"AT2G05710"	"GO:0000303"
"31575"	"AT2G05710"	"GO:0006094"
"31576"	"AT2G05710"	"GO:0006096"
"31577"	"AT2G05710"	"GO:0006096"
"31578"	"AT2G05710"	"GO:0006096"
"31579"	"AT2G05710"	"GO:0006101"
"31580"	"AT2G05710"	"GO:0006101"
"31581"	"AT2G05710"	"GO:0006102"
"31582"	"AT2G05710"	"GO:0006102"
"31583"	"AT2G05710"	"GO:0006486"
"31584"	"AT2G05710"	"GO:0006486"
"31585"	"AT2G05710"	"GO:0006486"
"31586"	"AT2G05710"	"GO:0006487"
"31587"	"AT2G05710"	"GO:0006487"
"31588"	"AT2G05710"	"GO:0006487"
"31589"	"AT2G05710"	"GO:0006511"
"31590"	"AT2G05710"	"GO:0006511"
"31591"	"AT2G05710"	"GO:0006511"
"31592"	"AT2G05710"	"GO:0006833"
"31593"	"AT2G05710"	"GO:0006972"
"31594"	"AT2G05710"	"GO:0006972"
"31595"	"AT2G05710"	"GO:0006979"
"31596"	"AT2G05710"	"GO:0006979"
"31597"	"AT2G05710"	"GO:0007030"
"31598"	"AT2G05710"	"GO:0007030"
"31599"	"AT2G05710"	"GO:0009266"
"31600"	"AT2G05710"	"GO:0009651"
"31601"	"AT2G05710"	"GO:0009651"
"31602"	"AT2G05710"	"GO:0009651"
"31603"	"AT2G05710"	"GO:0009651"
"31604"	"AT2G05710"	"GO:0009733"
"31605"	"AT2G05710"	"GO:0009737"
"31606"	"AT2G05710"	"GO:0009737"
"31607"	"AT2G05710"	"GO:0009743"
"31608"	"AT2G05710"	"GO:0009853"
"31609"	"AT2G05710"	"GO:0009853"
"31610"	"AT2G05710"	"GO:0009873"
"31611"	"AT2G05710"	"GO:0009873"
"31612"	"AT2G05710"	"GO:0010039"
"31613"	"AT2G05710"	"GO:0015979"
"31614"	"AT2G05710"	"GO:0015979"
"31615"	"AT2G05710"	"GO:0046686"
"31616"	"AT2G05710"	"GO:0046686"
"31617"	"AT2G05710"	"GO:0051788"
"31618"	"AT2G05710"	"GO:0055072"
